PreTrainingPAS4_loop.thisRepN,PreTrainingPAS4_loop.thisTrialN,PreTrainingPAS4_loop.thisN,PreTrainingPAS4_loop.thisIndex,PreTrainingPAS1_loop.thisRepN,PreTrainingPAS1_loop.thisTrialN,PreTrainingPAS1_loop.thisN,PreTrainingPAS1_loop.thisIndex,RepeatCV_loop.thisRepN,RepeatCV_loop.thisTrialN,RepeatCV_loop.thisN,RepeatCV_loop.thisIndex,TrainingCV_loop.thisRepN,TrainingCV_loop.thisTrialN,TrainingCV_loop.thisN,TrainingCV_loop.thisIndex,TrainingCAL_loop.thisRepN,TrainingCAL_loop.thisTrialN,TrainingCAL_loop.thisN,TrainingCAL_loop.thisIndex,blocks_loop.thisRepN,blocks_loop.thisTrialN,blocks_loop.thisN,blocks_loop.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,TrainingPAS1_loop.thisRepN,TrainingPAS1_loop.thisTrialN,TrainingPAS1_loop.thisN,TrainingPAS1_loop.thisIndex,spacebarWelcome0.started,spacebarWelcome0.keys,spacebarWelcome0.rt,spacebarWelcome1.started,gaborWelcome1.started,maskWelcome1.started,textMaskWelcome1.started,spacebarWelcome1.keys,spacebarWelcome1.rt,spacebarWelcome2.started,spacebarWelcome2.keys,spacebarWelcome2.rt,textInst_PreTrainingPAS4.started,spacebarPreTrainingPAS4.started,spacebarPreTrainingPAS4.keys,spacebarPreTrainingPAS4.rt,textPreTrainingPAS1.started,spacebarPreTrainingPAS1.started,spacebarPreTrainingPAS1.keys,spacebarPreTrainingPAS1.rt,textQUEST0.started,spacebarQUEST0.started,spacebarQUEST0.keys,spacebarQUEST0.rt,spacebar0.started,spacebar0.keys,spacebar0.rt,spacebar1.started,spacebar1.keys,spacebar1.rt,textInstructions2.started,spacebar2.started,Gabor1Inst2.started,Gabor2Inst2.started,Gabor3Inst2.started,Gabor4Inst2.started,spacebar2.keys,spacebar2.rt,textInstructionsPAS.started,spacebarInstPAS.started,spacebarInstPAS.keys,spacebarInstPAS.rt,textInstructions3.started,spacebar3.started,spacebar3.keys,spacebar3.rt,WMresp_CV,WMresp_CV_acc,oriMemo_CV,gyre_CV,oriTest_CV,feedbackText.started,sliderCV.started,PAStextCV.started,PASkeyCV.started,sliderCV.response,sliderCV.rt,PASkeyCV.keys,PASkeyCV.corr,PASkeyCV.rt,feedbackText.stopped,TextInstructionsCAL.started,spacebarCAL.started,spacebarCAL.keys,spacebarCAL.rt,contrast,WMresp_CAL,WMresp_CAL_acc,oriMemo_CAL,gyre_CAL,oriTest_CAL,cue_CAL,sliderCAL.started,PAStextCAL.started,PASkeyCAL.started,sliderCAL.response,sliderCAL.rt,PASkeyCAL.keys,PASkeyCAL.corr,PASkeyCAL.rt,propUnseen_CAL,textStart.started,spacebar4.started,spacebar4.keys,spacebar4.rt,three.started,three.stopped,two.started,two.stopped,one.started,one.stopped,blank_countdown.started,blank_countdown.stopped,WMresp,WMresp_acc,oriMemo,gyre,oriTest,cue,slider.started,textPAS_firstGabor.started,PASkey.started,slider.response,slider.rt,PASkey.keys,PASkey.corr,PASkey.rt,spacebarContinue.started,textBreak.started,spacebarContinue.keys,spacebarContinue.rt,spacebar_reminder.keys,spacebar_TrainingPAS1.keys,spacebar_endpractice.keys,spacebar_reminder.started,textReminder.started,spacebar_reminder.rt,textInst_TrainingPAS1.started,spacebar_TrainingPAS1.started,spacebar_TrainingPAS1.rt,textend_practicePAS1.started,spacebar_endpractice.started,spacebar_endpractice.rt,textThanks.started,buttonURL.started,buttonURL.numClicks,buttonURL.timesOn,buttonURL.timesOff,laboratory,participant,session,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,,,,,2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,10,30,40,2,1174.224899,1174.224899,1174.224899,None,None,4,0,0.5510298,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,130,-30,100,1,1181.375254,1181.375254,1181.375254,None,None,2,0,0.0326757,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,2,0,2,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,40,30,70,1,1188.458891,1188.458891,1188.458891,None,None,2,0,0.045138,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,2,0,2,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,70,30,100,1,1196.059235,1196.059235,1196.059235,None,None,3,0,0.020666,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,2,0,2,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,70,30,100,1,1202.042843,1202.042843,1202.042843,None,None,3,0,0.0531219,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,2,0,2,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,100,-30,70,0,1209.426523,1209.426523,1209.426523,None,None,2,0,0.0134338,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,2,0,2,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,130,30,160,0,1216.593505,1216.593505,1216.593505,None,None,2,0,0.0065324,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,2,0,2,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,130,30,160,1,1222.227065,1222.227065,1222.227065,None,None,1,1,0.0529114,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,2,0,2,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,10,30,40,1,1228.660718,1228.660718,1228.660718,None,None,1,1,0.0192113,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,2,0,2,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,130,30,160,0,1234.344315,1234.344315,1234.344315,None,None,1,1,0.0077036,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,2,0,2,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,160,-30,130,1,1250.861725,1250.861725,1250.861725,None,None,2,0,0.1624024,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,2,0,2,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,130,30,160,1,1256.728639,1256.728639,1256.728639,None,None,1,1,0.0154909,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,2,0,2,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,40,30,70,0,1262.245573,1262.245573,1262.245573,None,None,1,1,0.42652,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,2,0,2,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,70,-30,40,1,1274.546113,1274.546113,1274.546113,None,None,2,0,0.6779284,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,2,0,2,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,100,-30,70,1,1281.146417,1281.146417,1281.146417,None,None,1,1,0.0375678,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,2,0,2,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,160,-30,130,1,1287.830065,1287.830065,1287.830065,None,None,3,0,0.0419758,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287.896698,1287.896698,space,2.3113607,space,None,,1290.230142,1290.230142,3.8019964,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,,,,1294.063669,1294.763681,1295.063682,1295.763727,1296.063736,1296.763785,1296.763785,1297.080461,right,1,160,30,190,1,1303.564102,1303.564102,1303.564102,None,None,2,0,0.0359579,,,,,,,None,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,10,30,40,1,1309.214338,1309.214338,1309.214338,None,None,1,1,0.0257499,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,130,-30,100,1,1315.064604,1315.064604,1315.064604,None,None,2,0,0.1355633,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,40,30,70,1,1322.431599,1322.431599,1322.431599,None,None,1,1,0.1683788,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,3,0,3,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,160,30,190,1,1329.098813,1329.098813,1329.098813,None,None,2,0,0.0933491,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,3,0,3,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,130,30,160,1,1335.082189,1335.082189,1335.082189,None,None,2,0,0.0697958,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,3,0,3,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,10,30,40,1,1340.649102,1340.649102,1340.649102,None,None,1,1,0.0230519,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,3,0,3,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,40,-30,10,1,1347.549401,1347.549401,1347.549401,None,None,2,0,0.0827397,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,3,0,3,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,70,-30,40,1,1353.499683,1353.499683,1353.499683,None,None,2,0,0.0683996,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,3,0,3,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,10,30,40,1,1359.183264,1359.183264,1359.183264,None,None,1,1,0.4489671,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,3,0,3,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,100,30,130,1,1365.383523,1365.383523,1365.383523,None,None,1,1,0.0085938,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,3,0,3,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,70,30,100,1,1371.017127,1371.017127,1371.017127,None,None,1,1,0.0470948,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,3,0,3,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,130,30,160,1,1377.884101,1377.884101,1377.884101,None,None,1,1,0.0441001,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,3,0,3,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,70,-30,40,1,1385.034414,1385.034414,1385.034414,None,None,3,0,0.101783,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,3,0,3,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,100,-30,70,0,1392.134756,1392.134756,1392.134756,None,None,2,0,0.2093658,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,3,0,3,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,10,30,40,1,1402.118514,1402.118514,1402.118514,None,None,2,0,0.049693,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,3,0,3,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,160,-30,130,1,1409.435544,1409.435544,1409.435544,None,None,2,0,0.1406007,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,3,0,3,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,160,-30,130,1,1415.685799,1415.685799,1415.685799,None,None,1,1,0.1064711,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,3,0,3,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,10,30,40,0,1422.486124,1422.486124,1422.486124,None,None,2,0,0.5781788,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,3,0,3,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,70,30,100,1,1429.519769,1429.519769,1429.519769,None,None,2,0,0.9684171,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,3,0,3,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,40,30,70,1,1438.570163,1438.570163,1438.570163,None,None,2,0,0.4461383,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,3,0,3,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,100,30,130,0,1445.603885,1445.603885,1445.603885,None,None,2,0,0.0923229,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,3,0,3,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,40,-30,10,1,1452.970836,1452.970836,1452.970836,None,None,2,0,0.0774311,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,3,0,3,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,40,-30,10,2,1459.671136,1459.671136,1459.671136,None,None,1,1,0.1131105,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1459.804483,1459.804483,space,1.2838999,None,None,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,1461.121175,1461.821208,1462.121236,1462.821251,1463.121267,1463.821313,1463.821313,1464.13803,right,0,130,-30,100,1,1468.854875,1468.854875,1468.854875,None,None,1,1,0.0413407,,,,,,,None,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,40,30,70,1,1474.555126,1474.555126,1474.555126,None,None,1,1,0.09319,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,4,0,4,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,130,30,160,1,1480.105375,1480.105375,1480.105375,None,None,1,1,0.0149752,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
,,,,,,,,,,,,,,,,,,,,4,0,4,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,40,30,70,1,1487.855727,1487.855727,1487.855727,None,None,4,0,0.0485662,,,,,,,,,,,,,,,,,,,,,,10,20,2,2024-11-28_16h05.26.609,uWM_experiment,2022.2.3,60.01003368
